Date,Open,High,Low,Close
2025-06-06,73.32375370719585,74.32250146655844,73.14575913170926,73.79840087890625
2025-06-09,74.1741732064036,75.99366664966436,73.33364618001941,74.61915588378906
2025-06-10,77.12096482603091,79.54366930136098,76.57709793560417,78.44603729248047
2025-06-11,78.1988206412716,78.94046346022664,77.4670609612817,77.85272216796875
2025-06-12,79.74143842916469,80.25564836206641,79.02946008784302,80.1468734741211
2025-06-13,80.50285615656867,80.5325206610027,78.54491587573638,78.94046020507812
2025-06-16,76.97262852487822,77.50661223286238,75.76622927096642,76.1617660522461
2025-06-17,74.66860339310593,74.93559149651273,73.31386642001668,73.51163482666016
2025-06-18,73.72918488572745,73.98628985086316,72.87876715398572,73.18531799316406
2025-06-20,73.01720248126168,73.55118620478055,71.92946121233689,72.94798278808594
2025-06-23,68.10258824463978,69.26943987389899,67.77626360511579,68.943115234375
2025-06-24,69.46720929964147,70.24840729175315,69.08155564515832,69.94186401367188
2025-06-25,68.09270181368464,68.11247563653573,66.12487825942289,66.59952545166016
2025-06-26,66.86652246777061,67.61804846159788,66.44131359614515,66.94562530517578
2025-06-27,67.99381920496494,68.17181379232274,67.21262115736016,67.7466049194336
2025-06-30,68.65635057036819,68.7750161414834,67.77626833164521,68.25091552734375
2025-07-01,67.64771528154618,69.63531254564661,67.36094582803352,69.04199981689453
2025-07-02,68.78489486816238,69.5463190313051,68.1322531298493,69.04199981689453
2025-07-03,68.50802110421846,68.62668667639313,67.8158241274859,68.39924621582031
2025-07-07,68.58713209537339,68.76512668302708,67.94437344304724,68.54757690429688
2025-07-08,68.67612078418406,69.82319861153788,67.88503965146695,68.86400604248047
2025-07-09,68.22124766752628,69.09144672417116,68.09269896342228,68.9134521484375
2025-07-10,68.80467646441966,70.9504944870347,68.7453399102795,70.21874237060547
2025-07-11,68.96289045854873,69.11122052902004,67.76637430034015,68.16191864013672
2025-07-14,67.83559861259202,68.77501742661723,67.7169405836407,68.17181396484375
2025-07-15,68.71568015882195,68.71568015882195,65.96665853221923,66.47097778320312
2025-07-16,66.5896366261197,67.28184115532044,66.24353813370998,66.29298400878906
2025-07-17,65.44255927475052,65.66999971370655,64.1471589652503,64.5624771118164
2025-07-18,64.93824144081616,65.05690700421478,63.44507270938183,63.5933952331543
2025-07-21,64.02849796937289,64.60203690469208,63.40552070510752,64.19660186767578
2025-07-22,64.78991140216526,66.22375866912417,64.72069170957971,66.03587341308594
2025-07-23,68.20147815244957,69.59576279676209,68.1124770867719,69.24966430664062
2025-07-24,69.86275363727002,70.58461507488994,69.43754479458595,69.94186401367188
2025-07-25,70.22862366392903,70.99993849243782,69.79353169649131,70.90104675292969
2025-07-28,70.20885434358017,70.48573312543981,67.70704707900143,68.23114013671875
2025-07-29,53.34884179435827,54.75301707873345,52.913742252119924,53.338951110839844
2025-07-30,50.6888126868532,50.797587570117436,49.04731007115119,49.47251892089844
2025-07-31,48.414440956726374,48.75065250943379,46.37739781872584,46.545501708984375
2025-08-01,47.73213314555344,48.48366288928241,47.02015481935405,47.65302276611328
2025-08-04,48.53310896941015,48.66165767826261,47.8211306401758,48.266117095947266
2025-08-05,47.34647791759487,47.66291188055736,46.59494442641616,46.69383239746094
2025-08-06,45.457762082413396,45.97196822694404,44.54801158910825,44.87433624267578
2025-08-07,47.929905295156324,48.55288255804185,47.38603086728568,48.216670989990234
2025-08-08,50.13505554328699,50.72836829226701,49.55162970550744,50.51082229614258
2025-08-11,49.838397344117006,50.13505370774585,49.2351939338305,49.314300537109375
2025-08-12,48.869314501785375,49.749400461159155,48.829763085920426,49.225303649902344
2025-08-13,49.71973439616453,50.66904009077665,49.68018297853986,50.332828521728516
2025-08-14,49.917506761382526,50.38227081298828,49.31430331709179,50.38227081298828
2025-08-15,50.8668076240841,52.16221177691161,50.79758792918856,51.82600021362305
2025-08-18,54.599998474121094,54.9900016784668,53.75,53.75
2025-08-19,54.56999969482422,55.47999954223633,54.02000045776367,54.779998779296875
2025-08-20,54.33000183105469,54.630001068115234,53.83000183105469,54.29999923706055
2025-08-21,54.79999923706055,55.849998474121094,54.56999969482422,55.45000076293945
2025-08-22,56.709999084472656,57.5099983215332,56.63999938964844,56.97999954223633
2025-08-25,57.43000030517578,58.34000015258789,56.25,56.34000015258789
2025-08-26,55.02000045776367,55.369998931884766,54.599998474121094,55.34000015258789
2025-08-27,55.68000030517578,56.630001068115234,55.31999969482422,56.439998626708984
2025-08-28,56.720001220703125,56.7599983215332,55.709999084472656,56.11000061035156
2025-08-29,56.04999923706055,56.529998779296875,55.709999084472656,56.459999084472656
2025-09-02,56.720001220703125,57.18000030517578,55.77000045776367,56.380001068115234
2025-09-03,56.68000030517578,57.349998474121094,56.470001220703125,56.7400016784668
2025-09-04,55.970001220703125,56.5,55.459999084472656,56.13999938964844
2025-09-05,55.81999969482422,56.08000183105469,54.72999954223633,55.22999954223633
2025-09-08,54.349998474121094,54.900001525878906,54.09000015258789,54.279998779296875
2025-09-09,53.060001373291016,54.29999923706055,52.720001220703125,54.29999923706055
2025-09-10,54.209999084472656,55.2400016784668,53.869998931884766,54.369998931884766
2025-09-11,53.619998931884766,54.619998931884766,53.54999923706055,54.29999923706055
2025-09-12,55.060001373291016,55.20000076293945,54.33000183105469,54.869998931884766
2025-09-15,56.5,56.97999954223633,55.54999923706055,55.619998931884766
2025-09-16,57.13999938964844,57.72999954223633,56.630001068115234,57.20000076293945
2025-09-17,57.779998779296875,59.150001525878906,57.66999816894531,58.20000076293945
2025-09-18,61.84000015258789,62.25,60.84000015258789,61.849998474121094
2025-09-19,62.29999923706055,62.31999969482422,60.720001220703125,61.400001525878906
2025-09-22,60.0,61.119998931884766,59.619998931884766,60.709999084472656
2025-09-23,60.29999923706055,60.33000183105469,59.08000183105469,59.540000915527344
2025-09-24,58.849998474121094,59.25,58.13999938964844,58.7400016784668
2025-09-25,57.13999938964844,57.349998474121094,55.869998931884766,56.040000915527344
2025-09-26,55.599998474121094,56.02000045776367,54.560001373291016,55.61000061035156
2025-09-29,54.13999938964844,55.63999938964844,54.0099983215332,55.5
2025-09-30,54.0099983215332,55.56999969482422,53.77000045776367,55.4900016784668
2025-10-01,56.0099983215332,59.220001220703125,56.0,59.16999816894531
2025-10-02,58.880001068115234,59.119998931884766,58.0,58.7400016784668
2025-10-03,59.0,60.099998474121094,58.45000076293945,59.630001068115234
2025-10-06,60.13999938964844,60.900001525878906,59.650001525878906,59.650001525878906
2025-10-07,59.459999084472656,59.59000015258789,58.529998779296875,59.02000045776367
2025-10-08,59.810001373291016,60.130001068115234,59.470001220703125,59.61000061035156
2025-10-09,58.91999816894531,59.400001525878906,58.45000076293945,58.68000030517578
2025-10-10,58.599998474121094,58.79999923706055,56.790000915527344,56.93000030517578
2025-10-13,57.29999923706055,58.130001068115234,57.25,57.5
2025-10-14,56.279998779296875,56.869998931884766,55.79999923706055,56.65999984741211
2025-10-15,56.40999984741211,56.939998626708984,56.099998474121094,56.720001220703125
2025-10-16,57.08000183105469,57.54999923706055,55.970001220703125,56.09000015258789
2025-10-17,53.880001068115234,54.439998626708984,53.540000915527344,54.369998931884766
2025-10-20,55.40999984741211,56.22999954223633,55.189998626708984,55.7400016784668
2025-10-21,55.29999923706055,55.369998931884766,54.529998779296875,54.779998779296875
2025-10-22,53.5,53.77000045776367,52.93000030517578,53.380001068115234
2025-10-23,52.56999969482422,53.459999084472656,52.380001068115234,53.22999954223633
2025-10-24,53.40999984741211,53.54999923706055,52.93000030517578,52.959999084472656
2025-10-27,52.779998779296875,53.22999954223633,52.63999938964844,52.88999938964844
2025-10-28,52.810001373291016,52.880001068115234,51.5,52.04999923706055
2025-10-29,52.66999816894531,52.810001373291016,51.189998626708984,51.369998931884766
2025-10-30,49.95000076293945,50.540000915527344,49.439998626708984,50.040000915527344
2025-10-31,48.779998779296875,49.470001220703125,48.4900016784668,49.459999084472656
2025-11-03,49.40999984741211,49.5099983215332,48.56999969482422,49.11000061035156
2025-11-04,47.959999084472656,49.900001525878906,47.7599983215332,48.25
2025-11-05,46.97999954223633,49.0,46.15999984741211,48.459999084472656
2025-11-06,47.75,49.560001373291016,46.290000915527344,46.5099983215332
2025-11-07,46.040000915527344,46.27000045776367,45.150001525878906,45.68000030517578
2025-11-10,46.220001220703125,46.369998931884766,45.56999969482422,45.939998626708984
2025-11-11,47.06999969482422,49.43000030517578,47.04999923706055,49.150001525878906
2025-11-12,49.47999954223633,50.43000030517578,49.31999969482422,50.2599983215332
2025-11-13,49.20000076293945,50.09000015258789,48.90999984741211,49.15999984741211
2025-11-14,48.5,48.90999984741211,48.029998779296875,48.2599983215332
2025-11-17,47.90999984741211,49.189998626708984,47.720001220703125,48.459999084472656
2025-11-18,47.599998474121094,48.02000045776367,47.20000076293945,47.54999923706055
2025-11-19,48.040000915527344,49.38999938964844,47.7599983215332,49.0
2025-11-20,49.5,49.529998779296875,47.47999954223633,47.599998474121094
2025-11-21,47.02000045776367,48.150001525878906,46.689998626708984,47.630001068115234
2025-11-24,43.43000030517578,45.220001220703125,43.08000183105469,44.970001220703125
2025-11-25,45.97999954223633,47.209999084472656,45.939998626708984,47.060001373291016
2025-11-26,48.529998779296875,49.029998779296875,48.18000030517578,48.709999084472656
2025-11-28,49.130001068115234,49.709999084472656,48.349998474121094,49.349998474121094
2025-12-01,48.93000030517578,49.4900016784668,48.369998931884766,48.43000030517578
2025-12-02,47.86000061035156,47.97999954223633,47.369998931884766,47.43000030517578
2025-12-03,47.630001068115234,48.11000061035156,47.29999923706055,47.56999969482422
2025-12-04,47.97999954223633,48.2400016784668,47.369998931884766,47.9900016784668
2025-12-05,48.939998626708984,49.119998931884766,47.83000183105469,47.86000061035156
2025-12-08,47.15999984741211,47.16999816894531,46.349998474121094,46.77000045776367
2025-12-09,46.220001220703125,46.790000915527344,46.08000183105469,46.36000061035156
2025-12-10,47.400001525878906,49.5,47.040000915527344,49.04999923706055
2025-12-11,49.959999084472656,50.540000915527344,49.59000015258789,50.290000915527344
2025-12-12,50.529998779296875,50.75,49.91999816894531,50.18000030517578
2025-12-15,49.959999084472656,50.65999984741211,49.54999923706055,50.369998931884766
2025-12-16,49.810001373291016,49.970001220703125,48.40999984741211,48.959999084472656
2025-12-17,48.099998474121094,48.75,47.72999954223633,47.77000045776367
2025-12-18,48.0,48.310001373291016,47.52000045776367,47.61000061035156
2025-12-19,48.11000061035156,48.79999923706055,47.97999954223633,48.09000015258789
2025-12-22,47.75,48.220001220703125,47.59000015258789,48.099998474121094
2025-12-23,52.66999816894531,53.20000076293945,51.040000915527344,51.61000061035156
2025-12-24,52.849998474121094,53.630001068115234,52.0,52.560001373291016
2025-12-26,53.02000045776367,53.029998779296875,51.70000076293945,52.400001525878906
2025-12-29,51.560001373291016,51.9900016784668,51.349998474121094,51.470001220703125
2025-12-30,51.52000045776367,51.66999816894531,51.06999969482422,51.220001220703125
2025-12-31,51.04999923706055,51.2599983215332,50.54999923706055,50.880001068115234
